5,"La Guardia","New York","United States",“BCE“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BCF“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BCG“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BCH“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BCI“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BCJ“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BCK“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BCM“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BCN“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BCO“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BCP“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BCQ“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BCR“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BCS“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BCT“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BCU“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BCV“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BCW“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BCX“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BCY“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BCZ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BDB“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BDB“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BDC“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BDD“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BDE“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BDF“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BDG“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BDH“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BDI“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BDJ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BDK“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BDM“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BDN“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BDO“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BDP“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BDQ“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BDR“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BDS“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BDT“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BDU“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BDV“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BDW“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BDX“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BDY“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BDZ“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BEB“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BEB“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BEC“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BED“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BEE“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BEF“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BEG“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BEH“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BEI“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BEJ“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BEK“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BEM“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BEN“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BEO“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BEP“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BEQ“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BER“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BES“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BET“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BEU“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BEV“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BEW“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BEX“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BEY“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BEZ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BFB“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BFB“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BFC“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BFD“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BFE“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BFF“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BFG“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BFH“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BFI“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BFJ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BFK“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BFM“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BFN“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BFO“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BFP“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BFQ“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BFR“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BFS“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BFT“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BFU“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BFV“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BFW“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BFX“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BFY“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BFZ“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BGB“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BGB“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BGC“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BGD“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BGE“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BGF“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BGG“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BGH“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BGI“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BGJ“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BGK“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BGM“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BGN“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BGO“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BGP“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BGQ“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BGR“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BGS“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BGT“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BGU“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BGV“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BGW“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BGX“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BGY“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BGZ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BHB“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BHB“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BHC“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BHD“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BHE“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BHF“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BHG“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BHH“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BHI“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BHJ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BHK“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BHM“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BHN“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BHO“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BHP“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BHQ“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BHR“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BHS“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BHT“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BHU“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BHV“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BHW“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BHX“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BHY“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BHZ“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BIB“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BIB“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BIC“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BID“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BIE“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BIF“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BIG“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BIH“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BII“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BIJ“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BIK“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BIM“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BIN“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BIO“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BIP“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BIQ“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BIR“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BIS“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BIT“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BIU“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BIV“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BIW“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BIX“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BIY“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BIZ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BJB“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BJB“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BJC“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BJD“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BJE“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BJF“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BJG“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BJH“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BJI“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BJJ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BJK“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BJM“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BJN“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BJO“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BJP“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BJQ“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BJR“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BJS“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BJT“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BJU“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BJV“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BJW“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BJX“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BJY“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BJZ“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BKB“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BKB“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BKC“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BKD“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BKE“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BKF“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BKG“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BKH“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BKI“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BKJ“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BKK“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BKM“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BKN“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BKO“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BKP“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BKQ“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BKR“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BKS“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BKT“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BKU“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BKV“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BKW“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BKX“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BKY“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BKZ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BLB“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BLB“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BLC“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BLD“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BLE“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BLF“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BLG“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BLH“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BLI“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BLJ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BLK“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BLM“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BLN“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BLO“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BLP“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BLQ“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BLR“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BLS“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BLT“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BLU“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BLV“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BLW“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BLX“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BLY“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BLZ“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BMB“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BMB“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BMC“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BMD“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BME“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BMF“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BMG“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BMH“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BMI“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BMJ“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BMK“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BMM“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BMN“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BMO“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BMP“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BMQ“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BMR“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BMS“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BMT“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BMU“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BMV“,"KBOS",42.364347,-71.005181,19,-5,"A"
2,"Newark Liberty Intl","Newark","United States",“BMW“,"KEWR",40.6925,-74.168667,18,-5,"A"
3,"John F Kennedy Intl","New York","United States",“BMX“,"KJFK",40.639751,-73.778925,13,-5,"A"
4,"City","London","United Kingdom",“BMY“,"EGLC",51.505278,0.055278,19,0,"E"
5,"La Guardia","New York","United States",“BMZ“,"KLGA",40.777245,-73.872608,22,-5,"A"
6,"Heathrow","London","United Kingdom",“BNB“,"EGLL",51.4775,-0.461389,83,0,"E"
7,"Luton","London","United Kingdom",“BNB“,"EGGW",51.874722,-0.368333,526,0,"E"
8,"Liverpool","Liverpool","United Kingdom",“BNC“,"EGGP",53.333611,-2.849722,80,0,"E"
9,"Morristown Municipal Airport","Morristown","United States",“BND“,"KMMU",40.79935,-74.4148747,187,-5,"A"
10,"Stansted","London","United Kingdom",“BNE“,"EGSS",51.885,0.235,348,0,"E"
1,"General Edward Lawrence Logan Intl","Boston","United States",“BNF“,"KBOS",42.364347,-71.005181,19,-5,"A"
